,text,label
4711,"Si tengo 3 tazas de helado de vainilla premium, 1 taza de leche entera, 1 taza de dátiles enteros sin hueso]que puedo hacer",cook
4712,Quiero Verduras con especias marroquíes  como se hace,cook
4713,"Como puedo preparar 3/4 de taza de cebolla blanca picada, 1 diente de ajo, finamente picado, 2 cucharadas de aceite vegetal, 1 tomate mediano, picado, 6 onzas de flores de calabacín, picadas gruesas (3 tazas), 2 tazas de harina de tortilla de maíz (masa harina; 9 onzas), 1 1/2 tazas de agua caliente, 7 onzas de queso de hebra oaxaqueño, rallado, Equipo: 2 cuadrados (6 pulgadas) cortados de una bolsa de plástico sellable de 1 cuarto de galón; una prensa para tortillas; un comal (plancha de metal plana) o una sartén de metal para pizza (no antiadherente), Acompañamiento: salsa]",cook
4714,"Si tengo 3/4 de taza de cebolla blanca picada, 1 diente de ajo, finamente picado, 2 cucharadas de aceite vegetal, 1 tomate mediano, picado, 6 onzas de flores de calabacín, picadas gruesas (3 tazas), 2 tazas de harina de tortilla de maíz (masa harina; 9 onzas), 1 1/2 tazas de agua caliente, 7 onzas de queso de hebra oaxaqueño, rallado, Equipo: 2 cuadrados (6 pulgadas) cortados de una bolsa de plástico sellable de 1 cuarto de galón; una prensa para tortillas; un comal (plancha de metal plana) o una sartén de metal para pizza (no antiadherente), Acompañamiento: salsa]que receta lo usa",cook
4715,Quiero Galletas de mantequilla noruegas  como se hace,cook
4716,"Que puedo hacer con 1/2 baguette francesa grande, 2 cucharadas de aceite de oliva, 1/4 de taza de queso de cabra con hierbas, 1 pepino mediano, cortado en rodajas finas, 3 tazas de melón en cubos]",cook
4717,"Si tengo Aproximadamente 6 tazas de aceite vegetal, 1/4 de libra de Parmigiano-Reggiano finamente rallado (2 tazas), 1/4 de taza de harina común, 1/2 cucharadita de pimienta negra, 1/4 de cucharadita de sal, 4 claras de huevo grandes a temperatura ambiente, Equipamiento especial: un termómetro de grasa profunda]que puedo hacer",cook
4718,Quiero Tiramisú helado de avellanas y mandarinas  como se hace,cook
4719,"Como puedo preparar 3 tazas de harina común, 3/4 de taza de azúcar, 2 cucharadas de leche entera, 2 huevos, 1 cucharada de levadura en polvo, 1/4 de cucharadita de sal, 12 cucharadas (1 1/2 barritas) de mantequilla sin sal, Ralladura de 1 limón, 1 yema de huevo]",cook
4720,"Como se llama la receta con 3 tazas de harina común, 3/4 de taza de azúcar, 2 cucharadas de leche entera, 2 huevos, 1 cucharada de levadura en polvo, 1/4 de cucharadita de sal, 12 cucharadas (1 1/2 barritas) de mantequilla sin sal, Ralladura de 1 limón, 1 yema de huevo]",cook
4721,"Que hacer con 2 dientes de ajo grandes, picados, 2 cucharadas de aceite de oliva, 1 taza de cebolla picada, 12 tazas de caldo de pollo (preferiblemente bajo en sal), 1/2 cucharadita de orégano seco desmenuzado, 1/2 taza de formas de pasta pequeñas, como copos de huevo o pastina, 1 cabeza (aproximadamente 1 libra) de escarola, bien lavada y cortada en tiras de 1/2 pulgada de ancho, 3 huevos duros, cortados en rodajas finas a lo largo, aproximadamente 1 taza de parmesano rallado grueso]",cook
4722,Quiero Sopa de escarola  como se hace,cook
4723,"Como puedo preparar 2 onzas de ginebra, 1/2 onza de granadina o jarabe de frambuesa, 3/4 de onzas de crema de leche, 3 o 4 cubitos de hielo]",cook
4724,"Que receta usa 2 onzas de ginebra, 1/2 onza de granadina o jarabe de frambuesa, 3/4 de onzas de crema de leche, 3 o 4 cubitos de hielo]",cook
4725,"Que hacer con 3 berenjenas japonesas medianas, cortadas por la mitad a lo largo y en trozos de 1 pulgada a lo ancho, 3 calabacines medianos, cortados en rodajas de 1 pulgada de grosor, 1 pimiento rojo grande, cortado en trozos de 1 pulgada, 1 pimiento amarillo grande, cortado en trozos de 1 pulgada, 1 cebolla roja grande, pelada, con el extremo de la raíz intacto, cortada en trozos de 1/2 pulgada de grosor, 2 botes de 6 onzas de corazones de alcachofa marinados, escurridos y con el líquido reservado, 1/4 de taza de vinagre balsámico, 1/3 de taza de perejil fresco picado, 1 cucharada de cáscara de pomelo rallada, 2 cucharaditas de ajo picado]",cook
4726,"Que hacer con 1 pan de brioche o challah (aproximadamente 12 onzas), cortado en cubos de 1""., 1 cucharada de aceite de oliva virgen extra, 1 libra de salchicha italiana caliente, sin tripa, 4 cucharadas de mantequilla sin sal, divididas, más para el plato, 1 cebolla amarilla picada (aproximadamente 1 1/2 tazas), 1 bulbo de hinojo mediano, sin corazón y picado grueso (unas 3 tazas), 4 huevos grandes, batidos, 2 1/2 tazas de caldo de pollo bajo en sal, 2 libras de espinacas congeladas, descongeladas, bien exprimidas y picadas gruesas, 2 cucharaditas de sal kosher, 1 1/2 cucharaditas de pimienta negra recién molida, 1 1/2 cucharaditas de semillas de hinojo]",cook
4727,"Quiero Relleno de espinacas, hinojo y salchichas con brioche tostado  como se hace",cook
4728,"Si tengo 1 buch de berros grande (unas 6 onzas), 1/4 de taza (1/2 barra) de mantequilla, 1 cebolla picada, 2 ramitas grandes de perejil, 2 ramitas grandes de tomillo, 1 diente de ajo grande, 1 hoja de laurel, 2 tazas de caldo de pollo bajo en sal en lata, 1 libra de patatas russet, peladas, cortadas en trozos de 1/2 pulgada., 1 taza (o más) de leche]que puedo hacer",cook
4729,"Como puedo preparar 3 cucharadas de aceite de oliva, 2 libras de calabacines, cortados por la mitad en sentido transversal, cada mitad cortada en sentido longitudinal en 4 rodajas planas, 4 dientes de ajo picados, 1/2 cucharadita de pimienta roja seca triturada, Sal marina (preferiblemente flor de sal), 1 cucharada de perejil fresco picado]",cook
4730,"Si tengo 3 cucharadas de aceite de oliva, 2 libras de calabacines, cortados por la mitad en sentido transversal, cada mitad cortada en sentido longitudinal en 4 rodajas planas, 4 dientes de ajo picados, 1/2 cucharadita de pimienta roja seca triturada, Sal marina (preferiblemente flor de sal), 1 cucharada de perejil fresco picado]que receta lo usa",cook
4731,"Como puedo preparar 7 cucharadas de azúcar, divididas, más 3/4 de taza de azúcar, 3 cucharadas de agua, 8 cucharadas (1 barra) de mantequilla sin sal, a temperatura ambiente, divididas, 3 naranjas sanguinas pequeñas o medianas sin pelar, 3/4 de taza más 3 cucharadas de harina común sin blanquear, 3 cucharadas de polenta o harina de maíz amarilla gruesa (preferiblemente molida a la piedra), 1 1/2 cucharaditas de polvo de hornear, 1/4 de cucharadita de sal kosher gruesa, 3/4 de cucharadita de extracto de vainilla, 2 huevos grandes, separados, 6 cucharadas de leche entera, 1 taza de crème fraîche* refrigerada, 2 cucharadas de azúcar, Equipo especial: Sartén de 10 pulgadas de diámetro resistente al horno con lados de 2 1/2 pulgadas de altura]",cook
4732,"Que receta usa 7 cucharadas de azúcar, divididas, más 3/4 de taza de azúcar, 3 cucharadas de agua, 8 cucharadas (1 barra) de mantequilla sin sal, a temperatura ambiente, divididas, 3 naranjas sanguinas pequeñas o medianas sin pelar, 3/4 de taza más 3 cucharadas de harina común sin blanquear, 3 cucharadas de polenta o harina de maíz amarilla gruesa (preferiblemente molida a la piedra), 1 1/2 cucharaditas de polvo de hornear, 1/4 de cucharadita de sal kosher gruesa, 3/4 de cucharadita de extracto de vainilla, 2 huevos grandes, separados, 6 cucharadas de leche entera, 1 taza de crème fraîche* refrigerada, 2 cucharadas de azúcar, Equipo especial: Sartén de 10 pulgadas de diámetro resistente al horno con lados de 2 1/2 pulgadas de altura]",cook
4733,"Que puedo hacer con 1/3 de taza de agua caliente (110°F), 1/4 de taza de azúcar, dividido, 1 1/8 cucharadita de levadura (1/2 paquete), 1 huevo grande, 3 cucharadas de suero de leche, 1 3/4 tazas de harina, 1/4 de cucharadita de canela molida, 1/4 de cucharadita de nuez moscada recién rallada, 1/8 cucharadita de sal, 12 lonchas de tocino de corte grueso con sabor a arce, precocinadas (ver nota), Aceite de cacahuete o canola, para freír, Glaseado de arce]",cook
4734,Quiero Lasaña de polenta y cerdo braseado  como se hace,cook
4735,"Si tengo 1/2 taza (1 barra) de mantequilla sin sal, ablandada, 1/2 taza de azúcar, 1 cucharada de ralladura fina de naranja, 1/8 cucharadita de sal kosher, Una pizca de cardamomo molido (opcional), 1 sobre (1/4 de onza) de levadura seca activa (aproximadamente 2 1/4 cucharaditas), 2 cucharadas de azúcar, divididas, 1 yema de huevo, ligeramente batida, a temperatura ambiente, 1/3 de taza de zumo de naranja fresco, 2 cucharadas de aceite de coco derretido, enfriado, o manteca vegetal, 1/2 cucharadita de sal kosher, 1 2/3 tazas de harina de uso general, más la cantidad necesaria para la superficie, Aceite vegetal antiadherente en spray, Un molde para magdalenas estándar de 12 tazas]que puedo hacer",cook
4736,"Que puedo hacer con 2 libras de acelgas (preferiblemente arco iris), con los tallos y las costillas centrales cortadas (reservar las hojas para otro uso), 1 taza de habas frescas sin cáscara (1 1/4 libras en vainas) o edamame (frijoles de soya; 3/4 de libra en vainas) sin cáscara., 1 1/2 cucharadas de aceite de oliva virgen extra, divididas, 1 diente de ajo pequeño, cortado en rodajas finas, 2 cucharaditas de orégano picado, 1 cucharadita de zumo de limón fresco]",cook
4737,"Que hacer con 3 anís estrellado enteros, 3 tazas de agua, 1 trozo de 2 pulgadas de jengibre fresco, pelado y cortado en rodajas finas, 6 tazas de caldo de pollo bajo en sal, 2 cucharadas de salsa de soja, 2 cucharaditas de azúcar, 3 cucharadas de aceite vegetal, 3 dientes de ajo, cortados en rodajas finas, 2 ramos de crisantemos, con la parte inferior recortada, los tallos superiores y las hojas cortadas en tiras de 5 cm (unas 5 tazas), 1 paquete de 14 onzas de fideos chinos finos de huevo frescos o secos, 2 1/2 tazas de cubos de media pulgada sin piel y deshuesados de pollo asado fresco o comprado (aproximadamente 2/3 de libra), 1/4 de cebolla grande, cortada en rodajas finas, 3 chiles tailandeses rojos o 1 chile jalapeño rojo grande, cortado en rodajas finas]",cook
4738,Quiero Estofado ecológico de pollo y judías blancas con espinacas y tomates asados a fuego lento  como se hace,cook
4739,"Que puedo hacer con Una pizca de azúcar, 1 paquete (1/4 de onza) de levadura seca activa (2 1/4 cucharaditas), 3/4 de taza de harina común sin blanquear, 1/2 taza (1 barra) de mantequilla sin sal, a temperatura ambiente, 1/3 de taza de azúcar, 1/2 cucharadita de sal, Ralladura fina de 1 naranja o limón, 4 huevos grandes, a temperatura ambiente, 3 tazas de harina común sin blanquear, 1 1/2 cucharaditas de brandy, 1 1/2 cucharaditas de extracto puro de vainilla, 1/2 taza de cerezas secas o glaseadas, 1/3 de pasas oscuras, 1/3 de taza de pasas doradas, 1/3 de taza de jengibre confitado o cáscara de limón o naranja, 1 cucharada de mantequilla sin sal, derretida]",cook
4740,Como preparar Arroz al cilantro ,cook
4741,"Como preparar Calabaza Delicata con romero, salvia y glaseado de sidra ",cook
4742,"Como puedo preparar 2 1/2 tazas de zumo de pomelo fresco, 3 1/2 tazas de cóctel de zumo de arándanos refrigerado, 2 1/2 tazas de agua con gas fría, 1 lima, cortada en gajos]",cook
4743,"Que receta usa 2 1/2 tazas de zumo de pomelo fresco, 3 1/2 tazas de cóctel de zumo de arándanos refrigerado, 2 1/2 tazas de agua con gas fría, 1 lima, cortada en gajos]",cook
4744,"Que puedo hacer con Aceite vegetal antiadherente en spray, 2 tazas de migas de galletas de mantequilla, 3 1/2 cucharadas de mantequilla sin sal, derretida, 1/4 de taza de agua, 1 1/2 cucharaditas de gelatina sin sabor, 4 huevos grandes, separados, 2/3 de taza de azúcar, 1/3 de taza de zumo de limón fresco, 1 cucharadita de cáscara de limón rallada, 1/2 taza de nata líquida fría, 1/2 taza de azúcar, 1/3 de taza de agua, 2 tazas de arándanos enteros frescos o congelados (unas 8 onzas), 1/2 taza de jalea de grosella]",cook
4745,"Si tengo 3 cucharadas de azúcar granulado, 1 1/2 cucharadita de sal kosher, 3 tazas de harina común, más para espolvorear, 12 cucharadas (1 1/2 barritas) de mantequilla sin sal refrigerada, cortada en trozos, 1/4 de taza de manteca vegetal refrigerada, cortada en trozos, 2 yemas de huevo grandes, 1 cucharadita de vinagre de sidra de manzana, 3/4 de taza de azúcar granulado, 2 cucharadas de romero fresco picado, 1 3/4 tazas de vino tinto seco, dividido, 2 cucharadas de mantequilla sin sal, cortada en trozos, 5 cucharaditas de maicena, 1/2 cucharadita de canela molida, 5 cucharaditas de harina común y más para espolvorear, 1 cucharadita de extracto de vainilla, 1/2 cucharadita de sal kosher, 3 libras de peras firmes pero maduras (como Comice, Anjou o Bartlett), peladas, sin corazón y cortadas en rodajas finas, 1 huevo grande, batido para mezclar, 3 cucharadas de azúcar granulado o azúcar en bruto]que puedo hacer",cook
4746,"Como puedo preparar 1 ramita de romero, 4 onzas de guanciale (papada de cerdo curada en sal) o panceta, cortada en rodajas muy finas, 1/2 cebolla roja mediana, finamente picada, 1 lata de 15 onzas de tomates triturados, 1 cucharadita de copos de pimienta roja triturados, 12 onzas de bucatini, Sal Kosher, 1 onza de pecorino finamente rallado, Aceite de oliva (para servir)]",cook
4747,"Si tengo 1 ramita de romero, 4 onzas de guanciale (papada de cerdo curada en sal) o panceta, cortada en rodajas muy finas, 1/2 cebolla roja mediana, finamente picada, 1 lata de 15 onzas de tomates triturados, 1 cucharadita de copos de pimienta roja triturados, 12 onzas de bucatini, Sal Kosher, 1 onza de pecorino finamente rallado, Aceite de oliva (para servir)]que receta lo usa",cook
4748,"Quiero Bucatini con tomate, guanciale y chile  como se hace",cook
4749,"Que hacer con 1/2 taza (1 barra) de mantequilla sin sal, 1/4 de taza de azúcar moreno dorado bien compactado, 1/4 de taza de jarabe de maíz oscuro, 2 tazas de avena a la antigua usanza, 1/2 taza de avellanas tostadas picadas (unas 2 onzas), 1/4 de taza de semillas de girasol sin cáscara]",cook
4750,Como preparar Biddy's Flapjacks ,cook
4751,Como preparar Chutney de melocotón o nectarina ,cook
4752,"Que hacer con 2 manojos de rúcula (3/4 de libra en total), desechando los tallos gruesos, 5 onzas de prosciutto cortado en rodajas finas (8 a 12 rodajas), 1 tarro (7 onzas) de pimientos rojos asados, enjuagados y cortados en trozos grandes, 1/3 de taza de aceitunas negras curadas en salmuera, 1/2 taza de cebolla roja cortada en rodajas finas, 2 cucharadas de vinagre de vino tinto, 1 cucharada de pasta de anchoas, 1/4 de taza de aceite de oliva virgen extra, 2 claras de huevo grandes, 1 taza de pan rallado fino y seco, Unas 2 tazas de aceite de oliva para freír, 1 libra de mozzarella fresca salada, cortada en 4 rodajas gruesas (sin extremos redondeados)]",cook
4753,Como preparar Mozzerella frita con rúcula y jamón serrano ,cook
4754,Quiero Tarta de cebolla con mostaza e hinojo  como se hace,cook
4755,"Que puedo hacer con 2 manojos de zanahorias finas (2 libras), cortadas en trozos de 1"" (unas 4 tazas), 2 cucharadas (1/4 de barra) de mantequilla sin sal, 1/2 cucharadita de sal kosher y más para sazonar, 12 granos de pimienta negra enteros, 1 hoja de laurel, 1 cucharada de zumo fresco de clementina o de naranja, 2 cucharadas de jerez o vermut dulce, divididas, 2 pizcas de clavo molido, 1 cucharada de hojas de estragón fresco, 1/4 de cucharadita de ralladura fresca de clementina o de naranja]",cook
4756,"Que puedo hacer con 2/3 de taza/100 g de almendras enteras blanqueadas, 3/4 de taza más 2 cucharadas/100 g de almendras blanqueadas en rodajas, o 1 taza/100 g de harina de almendras, 1/2 taza/115 g de mantequilla sin sal, a temperatura ambiente, 1/2 taza/100 g de azúcar granulado, 2 huevos grandes, 4 cucharaditas de harina común, 1/8 cucharadita de extracto de vainilla, Una pizca de sal kosher, Equipo especial: procesador de alimentos si se utilizan frutos secos enteros o en rodajas, batidora de pie con accesorio de pala o batidora de mano (opcional)]",cook
4757,"Que hacer con 1 libra de verduras de primavera variadas (como zanahorias, espárragos, rábanos, cebolletas o guisantes), recortadas o peladas si es necesario, cortadas en trozos del mismo tamaño, 4 dientes de ajo sin pelar, 2 cucharadas de aceite de oliva, Sal Kosher, pimienta recién molida]",cook
4758,Como preparar Verduras de primavera asadas ,cook
4759,Como preparar Salsa tártara ,cook
4760,"Como puedo preparar Pollo de 3 1/2 a 4 libras, cortado en trozos para servir, incluyendo la espalda y los menudillos (excluir el hígado), 10 tazas de agua, 3 cucharadas de vino de arroz chino o jerez medio seco, 3 rodajas (de 1/4 de pulgada de grosor) de jengibre fresco, 3 cebolletas, cortadas por la mitad en sentido transversal y aplastadas con la parte plana de un cuchillo grueso, 1/2 cucharadita de sal, 1 taza de arroz de grano largo, Acompañamiento: julliene fino de jengibre fresco, cebolleta en rodajas finas y aceite de sésamo asiático, N/A cebolletas, N/A Aceite de sésamo asiático]",cook
4761,"Si tengo Pollo de 3 1/2 a 4 libras, cortado en trozos para servir, incluyendo la espalda y los menudillos (excluir el hígado), 10 tazas de agua, 3 cucharadas de vino de arroz chino o jerez medio seco, 3 rodajas (de 1/4 de pulgada de grosor) de jengibre fresco, 3 cebolletas, cortadas por la mitad en sentido transversal y aplastadas con la parte plana de un cuchillo grueso, 1/2 cucharadita de sal, 1 taza de arroz de grano largo, Acompañamiento: julliene fino de jengibre fresco, cebolleta en rodajas finas y aceite de sésamo asiático, N/A cebolletas, N/A Aceite de sésamo asiático]que receta lo usa",cook
4762,Como preparar Gachas chinas de pollo y arroz (Congee) ,cook
4763,Como preparar Rodajas de patata asadas con lima y chile ,cook
4764,"Que hacer con 3 cucharadas de sal, 1 1/4 cucharaditas de granos de pimienta de Szechuan (a veces llamada pimienta salvaje)]",cook
4765,Como preparar Pimienta salada de Szechuan ,cook
4766,Como preparar Ensalada de nectarinas en escabeche con burrata ,cook
4767,"Que hacer con 4 tazas de coles de Bruselas cortadas por la mitad, Sal Kosher, 1/4 de taza de aceite vegetal, 2 cucharadas de ajo cortado en rodajas finas, 1/4 de taza de salsa de ostras, 4 cucharaditas de salsa de pescado tailandesa (nam pla), 2 cucharaditas de salsa de soja, preferiblemente salsa de soja fina tailandesa (como Healthy Boy), 2 cucharaditas de azúcar, 1/2 cucharadita (o más) de rodajas de 1/8"" de grosor de chiles rojos tailandeses, Una pizca de pimienta blanca molida, 1/2 taza de caldo de pollo bajo en sal]",cook
4768,"Si tengo 1/2 taza de lentejas verdes francesas (pequeñas), 2 tazas de agua, 3/4 de cucharadita de sal, 6 cucharadas de aceite de oliva virgen extra, 1 cebolla grande, finamente picada (2 tazas), 1/4 de cucharadita de pimienta negra, 3/4 de libra de col rizada (preferiblemente toscana; a veces etiquetada como ""lacinato""), 3/4 de libra de pasta corta seca, Acompañamiento: cobertura de pan rallado tostado y/o Parmigiano-Reggiano rallado]que puedo hacer",cook
4769,"Si tengo 1 cucharadita de aceite de oliva virgen extra, 1 cucharadita de mantequilla, 1 cebolla mediana, cortada por la mitad y en rodajas, Una calabaza de azúcar, kabocha o calabaza butternut de 3 1/2 libras, pelada, sin semillas y cortada en cubos (aproximadamente 9 tazas), 1 cucharada de hojas de tomillo fresco, reservando los tallos, 1 1/2 cucharaditas de sal kosher, dividida, 1/2 cucharadita de pimienta recién molida, 3/4 de taza de nata líquida, 2 dientes de ajo, cortados muy finos, Una pizca de pimienta de cayena, Nuez moscada recién rallada, 2 cucharaditas de maicena, 3 1/2 onzas de queso Gruyère rallado (1 taza colmada), 1/3 de taza de pan rallado al estilo japonés (panko)]que puedo hacer",cook
4770,"Si tengo 1/2 cucharadita de gelatina sin sabor, una lata de 10 1/2 onzas de consomé de carne (no de caldo de carne), 1 libra de queso crema, ablandado, 2 cucharaditas de curry en polvo, 2 cucharaditas de ajo picado, 1 1/2 tazas de ramitas de cilantro fresco empaquetadas, palitos de pan, crudités]que puedo hacer",cook
4771,Como preparar Mezcla de frutas de verano con crema de miel ,cook
4772,"Que hacer con 1 1/2 libras de cordero molido, 1 taza de cebollas verdes picadas (unas 4), 1 1/4 cucharaditas de sal, 1 cucharadita de especia de pastel de calabaza, 1/2 cucharadita de pimienta de cayena, 1 taza de yogur natural, 1 cucharadita de comino molido, 4 panes de pita de 6 pulgadas de diámetro, con la parte superior cortada en 1/4 de cada uno, 1 taza de tomates ciruela sin semillas en dados]",cook
4773,Como preparar Hamburguesas turcas de cordero ,cook
4774,"Quiero Huevos fritos, jamón serrano y rúcula con salsa de queso  como se hace",cook
4775,"Que puedo hacer con 2 tazas de crema de leche, 1 cucharada de suero de leche]",cook
4776,"Como preparar Ensalada de espinacas, peras y nueces ",cook
4777,Quiero Tarta de frambuesas y almendras  como se hace,cook
4778,Quiero Diván de pollo  como se hace,cook
4779,"Como puedo preparar 2 tazas de harina común, 1 1/2 cucharaditas de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/2 cucharadita de sal, 1 taza de azúcar granulado, 3 cucharadas de germen de trigo, 1 taza de albaricoques secos (estilo húmedo), 1/2 taza (2 1/2 onzas) de almendras blanqueadas, 1/3 de taza de aceite de canola o de oliva ligero, 1 huevo grande, a temperatura ambiente, 3/4 de taza de néctar de albaricoque o suero de leche, 1 cucharadita de extracto de almendra, 1 cucharadita de extracto de vainilla, 2/3 de taza de azúcar de repostería tamizada, 2 ó 3 cucharadas de leche, agua o zumo de frutas (o según sea necesario), Equipo especial: molde para pan de 9 por 5 por 3 pulgadas o tres moldes para pan de bebé de 5 3/4 por 3 1/4 por 2 pulgadas; procesador de alimentos y tijeras de cocina o tabla de cortar y cuchillo; pincho de madera o probador de pasteles., Preparación de la sartén: Untar la sartén con mantequilla o rociar con spray vegetal antiadherente con sabor a mantequilla y espolvorear con harina. Retire el exceso de harina con un golpecito.]",cook
4780,"Como se llama la receta con 2 tazas de harina común, 1 1/2 cucharaditas de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/2 cucharadita de sal, 1 taza de azúcar granulado, 3 cucharadas de germen de trigo, 1 taza de albaricoques secos (estilo húmedo), 1/2 taza (2 1/2 onzas) de almendras blanqueadas, 1/3 de taza de aceite de canola o de oliva ligero, 1 huevo grande, a temperatura ambiente, 3/4 de taza de néctar de albaricoque o suero de leche, 1 cucharadita de extracto de almendra, 1 cucharadita de extracto de vainilla, 2/3 de taza de azúcar de repostería tamizada, 2 ó 3 cucharadas de leche, agua o zumo de frutas (o según sea necesario), Equipo especial: molde para pan de 9 por 5 por 3 pulgadas o tres moldes para pan de bebé de 5 3/4 por 3 1/4 por 2 pulgadas; procesador de alimentos y tijeras de cocina o tabla de cortar y cuchillo; pincho de madera o probador de pasteles., Preparación de la sartén: Untar la sartén con mantequilla o rociar con spray vegetal antiadherente con sabor a mantequilla y espolvorear con harina. Retire el exceso de harina con un golpecito.]",cook
4781,"Quiero Ensalada de diente de león con semillas de granada, piñones y calabaza delicata asada  como se hace",cook
4782,"Que hacer con 2 cucharadas de azúcar, 1 cucharada de zumo de lima fresco, Una pizca grande de sal, 3 peras Bosc (aproximadamente 1 libra y media en total), peladas, cortadas en cuartos, sin corazón y en cubos de media pulgada, 1 taza más 1 cucharada de harina multiuso, 1/4 de taza de almidón de maíz, 1/2 cucharadita de sal, 1/2 cucharadita (escasa) de levadura en polvo, 1/4 de cucharadita de bicarbonato de sodio, 1/8 cucharadita de pimienta de Jamaica molida, 1/8 de cucharadita de jengibre molido, 1/8 cucharadita de pimienta negra molida, 1/8 de cucharadita de anís estrellado molido*., 1/2 taza (1 barra) de mantequilla sin sal, a temperatura ambiente, 3/4 de taza de azúcar, 2 huevos grandes, 1 pieza de 3 pulgadas de vainilla, partida a lo largo, 1/4 de cucharadita de cáscara de lima finamente rallada, 3/4 de taza de suero de leche, Azúcar en polvo, 1 1/2 tazas de nata fresca]",cook
4783,Quiero Tarta de especias de suero de leche con compota de pera y crema fresca  como se hace,cook
4784,Como preparar Compota de cerezas negras ,cook
4785,Como preparar Pollo Khao Soi ,cook
4786,"Que puedo hacer con 1/2 taza de azúcar, 1/2 cucharadita de sal, 1 taza (2 barritas) de mantequilla sin sal refrigerada, cortada en trozos de 1/2 pulgada, 1/4 de cucharadita de extracto de vainilla, 2 tazas de harina para todo uso]",cook
4787,"Como puedo preparar 1 trozo (1/3 de libra) de tocino irlandés (disponible en tiendas especializadas) o tocino canadiense, 3 cucharadas de mantequilla sin sal, 1 cebolla mediana, finamente picada, 2 patatas Yukon Gold grandes, peladas y cortadas en dados de 1/2 pulgada, 5 1/2 tazas de caldo de pollo o caldo de pollo bajo en sodio, 4 hojas de laurel turco, 2 cucharaditas de sal kosher, 1/2 cucharadita de pimienta negra recién molida, 1/2 cabeza pequeña de col de Saboya, descorazonada, cortada en rodajas finas y en trozos de 1/2 pulgada]",cook
4788,"Si tengo 1 trozo (1/3 de libra) de tocino irlandés (disponible en tiendas especializadas) o tocino canadiense, 3 cucharadas de mantequilla sin sal, 1 cebolla mediana, finamente picada, 2 patatas Yukon Gold grandes, peladas y cortadas en dados de 1/2 pulgada, 5 1/2 tazas de caldo de pollo o caldo de pollo bajo en sodio, 4 hojas de laurel turco, 2 cucharaditas de sal kosher, 1/2 cucharadita de pimienta negra recién molida, 1/2 cabeza pequeña de col de Saboya, descorazonada, cortada en rodajas finas y en trozos de 1/2 pulgada]que receta lo usa",cook
4789,Como preparar Sopa de bacon y col ,cook
4790,Como preparar Enchiladas de pollo apiladas con salsa verde y queso ,cook
4791,"Que hacer con 2 puñados (unas 3 oz | 90 g) de brotes de soja, 2 ó 3 ramitas de menta, normal o picante, 2 ó 3 ramitas de albahaca tailandesa, 3 ó 4 hojas frescas de culantro, 2 ó 3 ramitas de hierba del arrozal, 1 lima, cortada en gajos, 1 chile tailandés o 1/2 chile jalapeño, Fresno o serrano, en rodajas finas]",cook
4792,Quiero Plato de guarnición para Pho  como se hace,cook
4793,"Si tengo 1 manojo de menta fresca, o 2/3 onzas de menta seca, 2 tazas de agua hirviendo, 1 litro de agua fría, Azúcar al gusto, Cubitos de hielo, 6 tiras de piel de limón, 6 ramitas de menta, espolvoreadas con azúcar en polvo]que puedo hacer",cook
4794,Como preparar Ensalada de farro y tomate con vinagreta de pescado ,cook
4795,Como preparar Sándwiches de barbacoa de cerdo al estilo de Carolina ,cook
4796,"Como puedo preparar 3 cucharadas de aceite de oliva virgen extra, más para servir, 1 cebolla grande, cortada en dados, 1 bulbo de hinojo mediano, recortado y cortado transversalmente, 1/2 diente de ajo picado, 2 hojas grandes de salvia fresca, picadas en trozos grandes, 2 batatas grandes (aproximadamente 1 1/2 libras), peladas y cortadas en cubos, 4 tazas de caldo de pollo o de verduras, Sal Kosher y pimienta negra recién molida al gusto, 2 cucharadas de parmesano rallado]",cook
4797,"Si tengo 3 cucharadas de aceite de oliva virgen extra, más para servir, 1 cebolla grande, cortada en dados, 1 bulbo de hinojo mediano, recortado y cortado transversalmente, 1/2 diente de ajo picado, 2 hojas grandes de salvia fresca, picadas en trozos grandes, 2 batatas grandes (aproximadamente 1 1/2 libras), peladas y cortadas en cubos, 4 tazas de caldo de pollo o de verduras, Sal Kosher y pimienta negra recién molida al gusto, 2 cucharadas de parmesano rallado]que receta lo usa",cook
4798,Como preparar Sopa de patatas dulces con trozos ,cook
4799,"Quiero Sándwiches de bistec a la parrilla con ensalada de berros, cebolla y tomate marinados  como se hace",cook
4800,Como preparar Compota de fresas y ruibarbo ,cook
4801,"Si tengo 3 cucharadas de aceite de oliva virgen extra, 2 cucharadas de chutney de mango, en trozos grandes y finamente picados, 1 cucharada de zumo de limón fresco, 1 cucharada de curry en polvo, 1 1/2 cucharaditas (o más) de agua, 1 paquete de 5 onzas de rúcula, 1 pollo asado comprado de 1 kilo y medio, deshuesado, con la carne desmenuzada en trozos del tamaño de un bocado (unas 5 tazas), 1 mango grande, pelado, sin hueso, en rodajas o 2 melocotones grandes, cortados por la mitad, sin hueso, en rodajas, Yogur natural descremado, 1 cucharadita de semillas de nigella (ver nota) o semillas de comino, o semillas de comino]que puedo hacer",cook
4802,Como preparar Guiso de costillas y verduras ,cook
